mtt,mu_pt,mu_abseta,weight,pileup
1880.7816440394697,188.86966,0.64575195,303.358,22.0
1520.6596326909757,136.62299,1.6379395,303.358,21.0
1560.9657295070292,225.5361,1.4155273,303.358,19.0
1254.7657868053013,145.40948,0.46038818,303.358,39.0
1530.9763135632504,202.82118,1.6984863,303.358,20.0
1240.4484367562316,176.09961,0.063308716,303.358,25.0
2160.7252701242246,80.656334,0.42260742,303.358,21.0
1515.3854727311234,129.18434,2.2285156,303.358,30.0
1586.34257503972,227.74533,0.9979248,303.358,25.0
1352.1046318860417,114.976555,0.24832153,303.358,17.0
1472.659377814669,141.3333,1.3215332,303.358,21.0
2304.2171830678535,286.0452,0.053466797,303.358,19.0
1337.735487879591,171.80586,0.8930664,303.358,26.0
1272.4943388325416,167.3229,0.578125,303.358,18.0
445.42445283767665,77.66719,0.79785156,303.358,24.0
2059.713352130727,71.6963,0.70825195,303.358,26.0
1571.94446713061,172.07988,1.5056152,303.358,11.0
890.0982844161275,70.59602,0.09536743,303.358,27.0
1387.6779680544832,230.52274,0.44091797,303.358,20.0
1293.77886666139,55.949986,0.6333008,303.358,17.0
1404.7323558268258,409.7757,1.3686523,303.358,25.0
1246.8239386199543,78.873634,0.7426758,303.358,25.0
1480.0852627452591,172.77838,0.60839844,303.358,14.0
1597.462384896055,84.669945,1.4411621,303.358,35.0
621.913454815882,296.612,0.4058838,303.358,21.0
1416.6767347193506,94.41463,0.472229,303.358,40.0
1469.062620417019,203.36833,0.7293701,303.358,23.0
910.3050595295374,82.420425,0.13180542,303.358,21.0
724.5234621796337,60.294006,0.32855225,303.358,10.0
961.6132900520196,93.543465,1.2038574,303.358,37.0
1664.595107009412,327.88333,0.028266907,303.358,30.0
1363.9791480081358,56.89096,0.23495483,303.358,22.0
1960.4821126496288,315.46472,0.73083496,303.358,24.0
1055.573742869848,105.38651,0.93811035,303.358,29.0
1642.863354945199,498.8553,0.3484497,303.358,16.0
306.25679923175534,120.54668,0.5272217,303.358,14.0
1382.8290079087665,294.52274,1.3439941,303.358,12.0
1222.504017553719,263.5175,0.7747803,303.358,16.0
1038.9370638188473,83.90404,0.67333984,303.358,9.0
1939.8615136449566,162.6994,0.9749756,303.358,21.0
1544.7152916994073,223.8363,0.032554626,303.358,18.0
1283.6266549971083,108.65637,0.5073242,303.358,10.0
1799.6949957039394,73.53942,1.7678223,303.358,18.0
872.0176445468982,62.84368,0.2791748,303.358,15.0
2506.638126256617,814.70874,1.1308594,303.358,21.0
1118.984177245293,163.59102,1.2287598,303.358,15.0
1071.8685181311484,143.46095,1.7043457,303.358,18.0
1067.4491536497578,130.10439,0.65185547,303.358,24.0
1166.3817998465474,67.56776,0.65026855,303.358,31.0
1762.9406572525845,300.38193,0.40405273,303.358,18.0
1483.6901093391862,418.76974,0.7056885,303.358,39.0
1677.2814239441243,159.69177,0.73132324,303.358,20.0
767.5548189984016,312.0868,0.96655273,303.358,18.0
1328.4922210510551,113.18136,1.1984863,303.358,19.0
935.2606313210734,144.00146,1.3393555,303.358,21.0
1736.8175161467482,95.69987,0.953125,303.358,22.0
1246.7432649604093,62.260277,0.09022522,303.358,24.0
2274.126398659012,322.64798,0.49682617,303.358,34.0
1169.1756745643493,58.46686,1.4802246,303.358,19.0
1141.0046745618938,92.67085,0.85827637,303.358,15.0
538.6769043725876,78.44674,0.14208984,303.358,15.0
603.7153942091371,112.145454,1.770752,303.358,26.0
811.1136907403884,96.3586,0.15536499,303.358,18.0
1376.868474045251,98.08609,0.5761719,303.358,21.0
874.5364205825491,59.820316,0.8218994,303.358,15.0
618.7635209183181,100.99791,1.6970215,303.358,18.0
1203.1998860047659,62.642784,0.51660156,303.358,25.0
1049.3024104698777,56.370937,0.23608398,303.358,22.0
1003.374104945866,70.84423,0.8555908,303.358,27.0
983.0522409496054,177.0766,1.032959,303.358,24.0
2237.7809569526958,623.9606,0.7746582,303.358,30.0
343.64544115947876,106.9409,0.036857605,303.358,16.0
1922.7371388249844,136.13374,1.0773926,303.358,34.0
644.7721998123911,121.070206,0.27001953,303.358,20.0
1659.16851027546,149.73329,0.52233887,303.358,15.0
1231.6140915887215,179.59392,0.12425232,303.358,29.0
1016.5063272738151,77.93557,0.3758545,303.358,16.0
1755.9044748823258,346.5712,0.57006836,303.358,14.0
498.04352749975794,103.5905,1.1096191,303.358,13.0
1596.2949239102006,71.12161,1.0932617,303.358,19.0
466.1934852734549,216.89824,0.08201599,303.358,38.0
1995.0766593058406,291.0312,0.31188965,303.358,25.0
1078.2281784080537,231.03558,0.616333,303.358,18.0
1177.6535722863066,171.54262,0.46148682,303.358,13.0
1914.0246548430669,72.98922,0.88720703,303.358,14.0
1554.9386154138622,187.24594,0.13293457,303.358,16.0
645.8137102654916,130.2403,0.063583374,303.358,20.0
1811.8297044506037,262.85132,0.8519287,303.358,18.0
1092.4083210566062,148.32797,0.2520752,303.358,22.0
952.4480674211128,96.27695,0.4578247,303.358,34.0
1847.306260730905,58.90469,0.011909485,-303.358,30.0
